时间,交易量中位数
"2015-08-23 00:00","15368.118",
"2015-08-24 00:00","29154.002",
"2015-08-25 00:00","3191.6033",
"2015-08-26 00:00","3237.055",
"2015-08-27 00:00","2798.287",
"2015-08-28 00:00","33136.2",
"2015-08-29 00:00","1984.2554",
"2015-08-30 00:00","3257.9565",
"2015-08-31 00:00","33650.875",
"2015-09-01 00:00","25.18145",
"2015-09-02 00:00","16185.663",
"2015-09-03 00:00","2592.2678",
"2015-09-04 00:00","3505.4673",
"2015-09-05 00:00","3378.487",
"2015-09-06 00:00","2939.4136",
"2015-09-07 00:00","15646.609",
"2015-09-08 00:00","2731.3743",
"2015-09-09 00:00","3074.9941",
"2015-09-10 00:00","30523.965",
"2015-09-11 00:00","1611.9221",
"2015-09-12 00:00","2541.4016",
"2015-09-13 00:00","3123.0881",
"2015-09-14 00:00","13616.696",
"2015-09-15 00:00","12107.09",
"2015-09-16 00:00","12991.389",
"2015-09-17 00:00","1727.1788",
"2015-09-18 00:00","273.03915",
"2015-09-19 00:00","2849.0396",
"2015-09-20 00:00","15351.733",
"2015-09-21 00:00","13327.877",
"2015-09-22 00:00","2800.9412",
"2015-09-23 00:00","12562.233",
"2015-09-24 00:00","25",
"2015-09-25 00:00","14335.445",
"2015-09-26 00:00","29147.453",
"2015-09-27 00:00","2944.5825",
"2015-09-28 00:00","25",
"2015-09-29 00:00","26686.164",
"2015-09-30 00:00","25",
"2015-10-01 00:00","2871.9312",
"2015-10-02 00:00","14391.049",
"2015-10-03 00:00","2666.4458",
"2015-10-04 00:00","3383.7812",
"2015-10-05 00:00","28107.715",
"2015-10-06 00:00","26907.998",
"2015-10-07 00:00","2622.6667",
"2015-10-08 00:00","16023.169",
"2015-10-09 00:00","12655.856",
"2015-10-10 00:00","2552.4202",
"2015-10-11 00:00","2593.6177",
"2015-10-12 00:00","2509.966",
"2015-10-13 00:00","25996.893",
"2015-10-14 00:00","15766.504",
"2015-10-15 00:00","25.3204",
"2015-10-16 00:00","25.15945",
"2015-10-17 00:00","23025.994",
"2015-10-18 00:00","2907.992",
"2015-10-19 00:00","27455.883",
"2015-10-20 00:00","25.3084",
"2015-10-21 00:00","1220.4921",
"2015-10-22 00:00","2649.4314",
"2015-10-23 00:00","2732.3367",
"2015-10-24 00:00","2991.9102",
"2015-10-25 00:00","3383.3647",
"2015-10-26 00:00","28467.904",
"2015-10-27 00:00","25240.18",
"2015-10-28 00:00","2503.2568",
"2015-10-29 00:00","26791.81",
"2015-10-30 00:00","28511.45",
"2015-10-31 00:00","26784.203",
"2015-11-01 00:00","25525.629",
"2015-11-02 00:00","27270.611",
"2015-11-03 00:00","2804.3079",
"2015-11-04 00:00","30762.928",
"2015-11-05 00:00","31190.822",
"2015-11-06 00:00","33319.773",
"2015-11-07 00:00","35086.043",
"2015-11-08 00:00","30807.494",
"2015-11-09 00:00","30504.88",
"2015-11-10 00:00","15612.38",
"2015-11-11 00:00","15418.556",
"2015-11-12 00:00","2762.2803",
"2015-11-13 00:00","26229.867",
"2015-11-14 00:00","15794.972",
"2015-11-15 00:00","25",
"2015-11-16 00:00","25",
"2015-11-17 00:00","25",
"2015-11-18 00:00","23666.4",
"2015-11-19 00:00","12370.475",
"2015-11-20 00:00","31831.154",
"2015-11-21 00:00","12527.82",
"2015-11-22 00:00","13867.998",
"2015-11-23 00:00","25.2689",
"2015-11-24 00:00","2480.3433",
"2015-11-25 00:00","23196.062",
"2015-11-26 00:00","22988.926",
"2015-11-27 00:00","25.2669",
"2015-11-28 00:00","22236.137",
"2015-11-29 00:00","25",
"2015-11-30 00:00","13818.347",
"2015-12-01 00:00","2423.2075",
"2015-12-02 00:00","25870.176",
"2015-12-03 00:00","26075.52",
"2015-12-04 00:00","27193.088",
"2015-12-05 00:00","281969.28",
"2015-12-06 00:00","27603.318",
"2015-12-07 00:00","29331.05",
"2015-12-08 00:00","29188.662",
"2015-12-09 00:00","17382.777",
"2015-12-10 00:00","29448.57",
"2015-12-11 00:00","31204.373",
"2015-12-12 00:00","31367.95",
"2015-12-13 00:00","31403.764",
"2015-12-14 00:00","33913.387",
"2015-12-15 00:00","32319.205",
"2015-12-16 00:00","33468.56",
"2015-12-17 00:00","3271.0364",
"2015-12-18 00:00","34136.895",
"2015-12-19 00:00","31912.494",
"2015-12-20 00:00","30515.27",
"2015-12-21 00:00","39254.88",
"2015-12-22 00:00","19059.057",
"2015-12-23 00:00","30009.121",
"2015-12-24 00:00","37518.293",
"2015-12-25 00:00","27175.508",
"2015-12-26 00:00","25",
"2015-12-27 00:00","2791.7144",
"2015-12-28 00:00","23151.928",
"2015-12-29 00:00","2489.8079",
"2015-12-30 00:00","26155.016",
"2015-12-31 00:00","3108.3767",
"2016-01-01 00:00","25",
"2016-01-02 00:00","2661.5166",
"2016-01-03 00:00","3428.4324",
"2016-01-04 00:00","3427.3474",
"2016-01-05 00:00","2843.9077",
"2016-01-06 00:00","2402.7847",
"2016-01-07 00:00","25",
"2016-01-08 00:00","3108.499",
"2016-01-09 00:00","3356.756",
"2016-01-10 00:00","2859.8845",
"2016-01-11 00:00","2800.3008",
"2016-01-12 00:00","2838.8633",
"2016-01-13 00:00","21731.896",
"2016-01-14 00:00","25",
"2016-01-15 00:00","2317.3633",
"2016-01-16 00:00","25",
"2016-01-17 00:00","40361.44",
"2016-01-18 00:00","3370.0994",
"2016-01-19 00:00","2867.806",
"2016-01-20 00:00","25",
"2016-01-21 00:00","25.1859",
"2016-01-22 00:00","3182.874",
"2016-01-23 00:00","2851.254",
"2016-01-24 00:00","2948.2788",
"2016-01-25 00:00","163906.05",
"2016-01-26 00:00","2950.6055",
"2016-01-27 00:00","28363.28",
"2016-01-28 00:00","25",
"2016-01-29 00:00","3048.537",
"2016-01-30 00:00","34790.71",
"2016-01-31 00:00","3085.0803",
"2016-02-01 00:00","2659.3884",
"2016-02-02 00:00","29438.28",
"2016-02-03 00:00","31635.32",
"2016-02-04 00:00","25489.492",
"2016-02-05 00:00","13568.552",
"2016-02-06 00:00","17294.785",
"2016-02-07 00:00","30715.854",
"2016-02-08 00:00","28471.275",
"2016-02-09 00:00","16694.674",
"2016-02-10 00:00","25",
"2016-02-11 00:00","32250.154",
"2016-02-12 00:00","2658.944",
"2016-02-13 00:00","16922.412",
"2016-02-14 00:00","33355.074",
"2016-02-15 00:00","29270.455",
"2016-02-16 00:00","34981.953",
"2016-02-17 00:00","3535.0178",
"2016-02-18 00:00","31860.271",
"2016-02-19 00:00","36922.426",
"2016-02-20 00:00","35794.9",
"2016-02-21 00:00","17031.436",
"2016-02-22 00:00","28143.42",
"2016-02-23 00:00","31304.033",
"2016-02-24 00:00","31635.826",
"2016-02-25 00:00","28405.32",
"2016-02-26 00:00","26484.803",
"2016-02-27 00:00","3181.421",
"2016-02-28 00:00","33797.81",
"2016-02-29 00:00","39060.703",
"2016-03-01 00:00","35038.113",
"2016-03-02 00:00","29149.234",
"2016-03-03 00:00","33260.094",
"2016-03-04 00:00","25522.742",
"2016-03-05 00:00","28679.6",
"2016-03-06 00:00","29458.045",
"2016-03-07 00:00","27820.209",
"2016-03-08 00:00","17898.695",
"2016-03-09 00:00","1238.8588",
"2016-03-10 00:00","2954.3223",
"2016-03-11 00:00","28503.336",
"2016-03-12 00:00","17581.525",
"2016-03-13 00:00","25675.236",
"2016-03-14 00:00","15046.075",
"2016-03-15 00:00","2823.1914",
"2016-03-16 00:00","38364.54",
"2016-03-17 00:00","44627.062",
"2016-03-18 00:00","29235.783",
"2016-03-19 00:00","27194.059",
"2016-03-20 00:00","12519.074",
"2016-03-21 00:00","25",
"2016-03-22 00:00","24172.69",
"2016-03-23 00:00","2707.219",
"2016-03-24 00:00","25",
"2016-03-25 00:00","25336.914",
"2016-03-26 00:00","28096.234",
"2016-03-27 00:00","23607.416",
"2016-03-28 00:00","12703.218",
"2016-03-29 00:00","23952.13",
"2016-03-30 00:00","23738.18",
"2016-03-31 00:00","25251.164",
"2016-04-01 00:00","25605.17",
"2016-04-02 00:00","25",
"2016-04-03 00:00","25",
"2016-04-04 00:00","13583.6455",
"2016-04-05 00:00","25",
"2016-04-06 00:00","23201.4",
"2016-04-07 00:00","28536.857",
"2016-04-08 00:00","15617.9",
"2016-04-09 00:00","25510.686",
"2016-04-10 00:00","2813.569",
"2016-04-11 00:00","2546.1067",
"2016-04-12 00:00","26984.557",
"2016-04-13 00:00","14443.202",
"2016-04-14 00:00","25",
"2016-04-15 00:00","31211.219",
"2016-04-16 00:00","18859.445",
"2016-04-17 00:00","28690.117",
"2016-04-18 00:00","35067.97",
"2016-04-19 00:00","18997.12",
"2016-04-20 00:00","32011.496",
"2016-04-21 00:00","32529.678",
"2016-04-22 00:00","31702.082",
"2016-04-23 00:00","3136.454",
"2016-04-24 00:00","23127.543",
"2016-04-25 00:00","26720.834",
"2016-04-26 00:00","22114.842",
"2016-04-27 00:00","25204.732",
"2016-04-28 00:00","30905.252",
"2016-04-29 00:00","15492.316",
"2016-04-30 00:00","1443.3931",
"2016-05-01 00:00","32511.418",
"2016-05-02 00:00","25",
"2016-05-03 00:00","2797.887",
"2016-05-04 00:00","25",
"2016-05-05 00:00","2630.131",
"2016-05-06 00:00","23090.85",
"2016-05-07 00:00","16353.753",
"2016-05-08 00:00","3005.7812",
"2016-05-09 00:00","28141.398",
"2016-05-10 00:00","12678.347",
"2016-05-11 00:00","2637.8018",
"2016-05-12 00:00","26053.324",
"2016-05-13 00:00","26928.232",
"2016-05-14 00:00","14868.862",
"2016-05-15 00:00","26764.576",
"2016-05-16 00:00","26402.98",
"2016-05-17 00:00","24734.324",
"2016-05-18 00:00","25183.44",
"2016-05-19 00:00","25766.576",
"2016-05-20 00:00","27933.47",
"2016-05-21 00:00","2811.6672",
"2016-05-22 00:00","15398.748",
"2016-05-23 00:00","24425.05",
"2016-05-24 00:00","23995.938",
"2016-05-25 00:00","29789.727",
"2016-05-26 00:00","32779.637",
"2016-05-27 00:00","26673.45",
"2016-05-28 00:00","29931.707",
"2016-05-29 00:00","31412.283",
"2016-05-30 00:00","27395.125",
"2016-05-31 00:00","25427.742",
"2016-06-01 00:00","28117.771",
"2016-06-02 00:00","26290.701",
"2016-06-03 00:00","12681.809",
"2016-06-04 00:00","23641.482",
"2016-06-05 00:00","16458.105",
"2016-06-06 00:00","28468.564",
"2016-06-07 00:00","24321.861",
"2016-06-08 00:00","13582.051",
"2016-06-09 00:00","2511.9333",
"2016-06-10 00:00","25246.04",
"2016-06-11 00:00","28639.193",
"2016-06-12 00:00","28103.828",
"2016-06-13 00:00","26124.994",
"2016-06-14 00:00","25",
"2016-06-15 00:00","27006.678",
"2016-06-16 00:00","24693.086",
"2016-06-17 00:00","25104.766",
"2016-06-18 00:00","26438.244",
"2016-06-19 00:00","2718.8716",
"2016-06-20 00:00","14291.2295",
"2016-06-21 00:00","25011.934",
"2016-06-22 00:00","25066.385",
"2016-06-23 00:00","17208.342",
"2016-06-24 00:00","3004.5425",
"2016-06-25 00:00","28185.98",
"2016-06-26 00:00","18207.758",
"2016-06-27 00:00","25826.81",
"2016-06-28 00:00","27385.117",
"2016-06-29 00:00","25264.994",
"2016-06-30 00:00","1247.9852",
"2016-07-01 00:00","3033.9814",
"2016-07-02 00:00","28928.018",
"2016-07-03 00:00","17211.562",
"2016-07-04 00:00","24391.588",
"2016-07-05 00:00","25476.293",
"2016-07-06 00:00","23697.93",
"2016-07-07 00:00","27222.363",
"2016-07-08 00:00","24659.268",
"2016-07-09 00:00","2585.396",
"2016-07-10 00:00","14573.743",
"2016-07-11 00:00","24102.443",
"2016-07-12 00:00","25486.822",
"2016-07-13 00:00","26302.412",
"2016-07-14 00:00","26695.42",
"2016-07-15 00:00","29256.695",
"2016-07-16 00:00","26727.693",
"2016-07-17 00:00","2583.39",
"2016-07-18 00:00","12797.664",
"2016-07-19 00:00","25036.389",
"2016-07-20 00:00","15077.78",
"2016-07-21 00:00","235.99187",
"2016-07-22 00:00","250.74963",
"2016-07-23 00:00","2383.2253",
"2016-07-24 00:00","15240.698",
"2016-07-25 00:00","19875.902",
"2016-07-26 00:00","25632.729",
"2016-07-27 00:00","26945.805",
"2016-07-28 00:00","25864.676",
"2016-07-29 00:00","25057.01",
"2016-07-30 00:00","25949.62",
"2016-07-31 00:00","24062.162",
"2016-08-01 00:00","23.955112",
"2016-08-02 00:00","14830.195",
"2016-08-03 00:00","24932.986",
"2016-08-04 00:00","25480.943",
"2016-08-05 00:00","2394.9463",
"2016-08-06 00:00","2758.781",
"2016-08-07 00:00","24621.404",
"2016-08-08 00:00","24094.336",
"2016-08-09 00:00","12938.184",
"2016-08-10 00:00","22160.656",
"2016-08-11 00:00","25919.488",
"2016-08-12 00:00","24131.725",
"2016-08-13 00:00","2994.1858",
"2016-08-14 00:00","23212.717",
"2016-08-15 00:00","13590.529",
"2016-08-16 00:00","26004.24",
"2016-08-17 00:00","21878.93",
"2016-08-18 00:00","22250.088",
"2016-08-19 00:00","22769.174",
"2016-08-20 00:00","23826.83",
"2016-08-21 00:00","33073.08",
"2016-08-22 00:00","22074.791",
"2016-08-23 00:00","28466.156",
"2016-08-24 00:00","23413.361",
"2016-08-25 00:00","22888.309",
"2016-08-26 00:00","23874.877",
"2016-08-27 00:00","13733.181",
"2016-08-28 00:00","1304.8359",
"2016-08-29 00:00","24050.664",
"2016-08-30 00:00","22956.799",
"2016-08-31 00:00","22591.453",
"2016-09-01 00:00","24082.45",
"2016-09-02 00:00","22337.398",
"2016-09-03 00:00","19990.977",
"2016-09-04 00:00","3528.3154",
"2016-09-05 00:00","20467.979",
"2016-09-06 00:00","24027.312",
"2016-09-07 00:00","13063.618",
"2016-09-08 00:00","25874.82",
"2016-09-09 00:00","22684.488",
"2016-09-10 00:00","26383.986",
"2016-09-11 00:00","19503.193",
"2016-09-12 00:00","29589.453",
"2016-09-13 00:00","2960.9194",
"2016-09-14 00:00","25472.084",
"2016-09-15 00:00","3028.4333",
"2016-09-16 00:00","20723.098",
"2016-09-17 00:00","2858.5852",
"2016-09-18 00:00","25772.85",
"2016-09-19 00:00","258.00546",
"2016-09-20 00:00","2252.6047",
"2016-09-21 00:00","16194.543",
"2016-09-22 00:00","25579",
"2016-09-23 00:00","24266.621",
"2016-09-24 00:00","25569.025",
"2016-09-25 00:00","28088.098",
"2016-09-26 00:00","26329.768",
"2016-09-27 00:00","28562.64",
"2016-09-28 00:00","15153.202",
"2016-09-29 00:00","2393.9985",
"2016-09-30 00:00","22007.447",
"2016-10-01 00:00","24322.021",
"2016-10-02 00:00","2678.5247",
"2016-10-03 00:00","21794.79",
"2016-10-04 00:00","2640.137",
"2016-10-05 00:00","28580.172",
"2016-10-06 00:00","2328.6062",
"2016-10-07 00:00","24605",
"2016-10-08 00:00","22511.512",
"2016-10-09 00:00","24521.453",
"2016-10-10 00:00","23242.006",
"2016-10-11 00:00","24731.26",
"2016-10-12 00:00","21770.236",
"2016-10-13 00:00","21012.775",
"2016-10-14 00:00","25184.803",
"2016-10-15 00:00","25246.758",
"2016-10-16 00:00","21422.623",
"2016-10-17 00:00","21626.992",
"2016-10-18 00:00","216.18452",
"2016-10-19 00:00","23442.13",
"2016-10-20 00:00","26247.49",
"2016-10-21 00:00","26420.555",
"2016-10-22 00:00","3542.0852",
"2016-10-23 00:00","16461.658",
"2016-10-24 00:00","27372.408",
"2016-10-25 00:00","22981.508",
"2016-10-26 00:00","20947.732",
"2016-10-27 00:00","24789.922",
"2016-10-28 00:00","18153.715",
"2016-10-29 00:00","2309.2534",
"2016-10-30 00:00","15687.694",
"2016-10-31 00:00","28118.295",
"2016-11-01 00:00","12722.01",
"2016-11-02 00:00","4458.4897",
"2016-11-03 00:00","53504.484",
"2016-11-04 00:00","50751.83",
"2016-11-05 00:00","39058.406",
"2016-11-06 00:00","37023.22",
"2016-11-07 00:00","30288.12",
"2016-11-08 00:00","22258.088",
"2016-11-09 00:00","22912.885",
"2016-11-10 00:00","14225.834",
"2016-11-11 00:00","278.62326",
"2016-11-12 00:00","3587.3582",
"2016-11-13 00:00","19674.482",
"2016-11-14 00:00","2031.2235",
"2016-11-15 00:00","20400.95",
"2016-11-16 00:00","24306.428",
"2016-11-17 00:00","2505.7273",
"2016-11-18 00:00","3775.2969",
"2016-11-19 00:00","3579.9578",
"2016-11-20 00:00","2257.835",
"2016-11-21 00:00","36254.09",
"2016-11-22 00:00","23639.69",
"2016-11-23 00:00","3902.5354",
"2016-11-24 00:00","16705.154",
"2016-11-25 00:00","16247.543",
"2016-11-26 00:00","3673.4573",
"2016-11-27 00:00","3883.652",
"2016-11-28 00:00","3715.602",
"2016-11-29 00:00","3532.0322",
"2016-11-30 00:00","20566.941",
"2016-12-01 00:00","30750.041",
"2016-12-02 00:00","30351.818",
"2016-12-03 00:00","2146.4626",
"2016-12-04 00:00","3604.2766",
"2016-12-05 00:00","20924.107",
"2016-12-06 00:00","17040.273",
"2016-12-07 00:00","3189.2263",
"2016-12-08 00:00","396.18002",
"2016-12-09 00:00","3101.457",
"2016-12-10 00:00","1588.5994",
"2016-12-11 00:00","2990.565",
"2016-12-12 00:00","13419.729",
"2016-12-13 00:00","2975.1833",
"2016-12-14 00:00","23565.52",
"2016-12-15 00:00","24548.8",
"2016-12-16 00:00","25291.012",
"2016-12-17 00:00","15860.644",
"2016-12-18 00:00","2907.9714",
"2016-12-19 00:00","2827.9456",
"2016-12-20 00:00","22031.723",
"2016-12-21 00:00","24508.148",
"2016-12-22 00:00","23217.059",
"2016-12-23 00:00","23739.49",
"2016-12-24 00:00","31520.45",
"2016-12-25 00:00","3084.5957",
"2016-12-26 00:00","15119.776",
"2016-12-27 00:00","26025.613",
"2016-12-28 00:00","24710.592",
"2016-12-29 00:00","23502.41",
"2016-12-30 00:00","24856.584",
"2016-12-31 00:00","3522.5918",
"2017-01-01 00:00","2767.4263",
"2017-01-02 00:00","28712.646",
"2017-01-03 00:00","11854.542",
"2017-01-04 00:00","23363.713",
"2017-01-05 00:00","24165.023",
"2017-01-06 00:00","24641.72",
"2017-01-07 00:00","23849.996",
"2017-01-08 00:00","32036.252",
"2017-01-09 00:00","28183.04",
"2017-01-10 00:00","26202.229",
"2017-01-11 00:00","2437.1672",
"2017-01-12 00:00","2673.0051",
"2017-01-13 00:00","24083.803",
"2017-01-14 00:00","18477.742",
"2017-01-15 00:00","2777.0813",
"2017-01-16 00:00","29237.72",
"2017-01-17 00:00","24980.502",
"2017-01-18 00:00","23323.135",
"2017-01-19 00:00","18394.777",
"2017-01-20 00:00","3021.3271",
"2017-01-21 00:00","2762.278",
"2017-01-22 00:00","2273.3235",
"2017-01-23 00:00","15289.153",
"2017-01-24 00:00","22274.688",
"2017-01-25 00:00","2838.3284",
"2017-01-26 00:00","34113.316",
"2017-01-27 00:00","2481.307",
"2017-01-28 00:00","3763.7217",
"2017-01-29 00:00","3320.3843",
"2017-01-30 00:00","3414.5952",
"2017-01-31 00:00","2253.7896",
"2017-02-01 00:00","16576.076",
"2017-02-02 00:00","25304.336",
"2017-02-03 00:00","27758.924",
"2017-02-04 00:00","30559.451",
"2017-02-05 00:00","25116.06",
"2017-02-06 00:00","2036.8134",
"2017-02-07 00:00","22546.008",
"2017-02-08 00:00","20207.357",
"2017-02-09 00:00","3093.4138",
"2017-02-10 00:00","31526.219",
"2017-02-11 00:00","3369.1526",
"2017-02-12 00:00","3821.271",
"2017-02-13 00:00","3169.7688",
"2017-02-14 00:00","2741.803",
"2017-02-15 00:00","2460.5247",
"2017-02-16 00:00","4128.1655",
"2017-02-17 00:00","23162.959",
"2017-02-18 00:00","4382.0737",
"2017-02-19 00:00","2680.283",
"2017-02-20 00:00","14626.526",
"2017-02-21 00:00","25336.607",
"2017-02-22 00:00","26195.795",
"2017-02-23 00:00","23508.885",
"2017-02-24 00:00","22734.867",
"2017-02-25 00:00","2694.3696",
"2017-02-26 00:00","3393.3125",
"2017-02-27 00:00","19774.646",
"2017-02-28 00:00","20444.373",
"2017-03-01 00:00","23917.06",
"2017-03-02 00:00","22834.404",
"2017-03-03 00:00","34531.547",
"2017-03-04 00:00","20599.3",
"2017-03-05 00:00","3328.7026",
"2017-03-06 00:00","2283.0176",
"2017-03-07 00:00","27608.57",
"2017-03-08 00:00","35319.016",
"2017-03-09 00:00","53191.355",
"2017-03-10 00:00","17348.168",
"2017-03-11 00:00","2807.8633",
"2017-03-12 00:00","2870.3748",
"2017-03-13 00:00","23631.01",
"2017-03-14 00:00","24785.299",
"2017-03-15 00:00","24872.887",
"2017-03-16 00:00","30620.898",
"2017-03-17 00:00","26313.941",
"2017-03-18 00:00","2958.8623",
"2017-03-19 00:00","4861.444",
"2017-03-20 00:00","28476.488",
"2017-03-21 00:00","28363.219",
"2017-03-22 00:00","42473.55",
"2017-03-23 00:00","28006.635",
"2017-03-24 00:00","16803.021",
"2017-03-25 00:00","33786.215",
"2017-03-26 00:00","28454.607",
"2017-03-27 00:00","27226.928",
"2017-03-28 00:00","25183.361",
"2017-03-29 00:00","24275.303",
"2017-03-30 00:00","24049.182",
"2017-03-31 00:00","34493.86",
"2017-04-01 00:00","15387.636",
"2017-04-02 00:00","4201.5244",
"2017-04-03 00:00","32533.455",
"2017-04-04 00:00","27736.238",
"2017-04-05 00:00","29775.37",
"2017-04-06 00:00","24148.352",
"2017-04-07 00:00","19416.668",
"2017-04-08 00:00","66985.74",
"2017-04-09 00:00","2656.4512",
"2017-04-10 00:00","2547.7275",
"2017-04-11 00:00","21997.191",
"2017-04-12 00:00","20764.111",
"2017-04-13 00:00","21532.918",
"2017-04-14 00:00","20345.996",
"2017-04-15 00:00","3329.647",
"2017-04-16 00:00","17464.164",
"2017-04-17 00:00","15434.261",
"2017-04-18 00:00","12521.765",
"2017-04-19 00:00","21589.527",
"2017-04-20 00:00","20322.037",
"2017-04-21 00:00","3086.285",
"2017-04-22 00:00","2628.1428",
"2017-04-23 00:00","2967.4023",
"2017-04-24 00:00","26657.14",
"2017-04-25 00:00","24194.455",
"2017-04-26 00:00","25160.176",
"2017-04-27 00:00","24727.412",
"2017-04-28 00:00","11975.118",
"2017-04-29 00:00","25938.107",
"2017-04-30 00:00","2432.5623",
"2017-05-01 00:00","11545.948",
"2017-05-02 00:00","21031.023",
"2017-05-03 00:00","21948.385",
"2017-05-04 00:00","21369.176",
"2017-05-05 00:00","24066.088",
"2017-05-06 00:00","22311.072",
"2017-05-07 00:00","2312.1787",
"2017-05-08 00:00","22775.033",
"2017-05-09 00:00","22430.322",
"2017-05-10 00:00","24464.502",
"2017-05-11 00:00","25021.562",
"2017-05-12 00:00","22896.818",
"2017-05-13 00:00","30075.422",
"2017-05-14 00:00","24378.227",
"2017-05-15 00:00","21753.516",
"2017-05-16 00:00","13866.124",
"2017-05-17 00:00","22979.742",
"2017-05-18 00:00","24471.342",
"2017-05-19 00:00","23101.588",
"2017-05-20 00:00","23655.805",
"2017-05-21 00:00","20521.021",
"2017-05-22 00:00","25269.219",
"2017-05-23 00:00","15031.626",
"2017-05-24 00:00","27606.566",
"2017-05-25 00:00","28589.598",
"2017-05-26 00:00","24929.91",
"2017-05-27 00:00","30003.256",
"2017-05-28 00:00","20731.986",
"2017-05-29 00:00","19647.879",
"2017-05-30 00:00","23966.719",
"2017-05-31 00:00","23194.062",
"2017-06-01 00:00","24495.285",
"2017-06-02 00:00","22464.012",
"2017-06-03 00:00","25106.418",
"2017-06-04 00:00","28007.227",
"2017-06-05 00:00","24038.828",
"2017-06-06 00:00","24089.223",
"2017-06-07 00:00","26245.451",
"2017-06-08 00:00","25550.012",
"2017-06-09 00:00","21377.248",
"2017-06-10 00:00","23461.783",
"2017-06-11 00:00","13693.671",
"2017-06-12 00:00","25479.4",
"2017-06-13 00:00","23335.36",
"2017-06-14 00:00","25311.525",
"2017-06-15 00:00","24445.326",
"2017-06-16 00:00","23925.117",
"2017-06-17 00:00","24658.594",
"2017-06-18 00:00","21139.062",
"2017-06-19 00:00","24066.137",
"2017-06-20 00:00","13168.205",
"2017-06-21 00:00","26528.564",
"2017-06-22 00:00","24112.69",
"2017-06-23 00:00","16273.544",
"2017-06-24 00:00","26721.223",
"2017-06-25 00:00","28221.988",
"2017-06-26 00:00","27905.541",
"2017-06-27 00:00","26230.092",
"2017-06-28 00:00","228.40277",
"2017-06-29 00:00","30191.16",
"2017-06-30 00:00","25782.488",
"2017-07-01 00:00","20730.938",
"2017-07-02 00:00","16468.629",
"2017-07-03 00:00","14166.439",
"2017-07-04 00:00","28092.174",
"2017-07-05 00:00","30141.45",
"2017-07-06 00:00","14548.587",
"2017-07-07 00:00","27473.824",
"2017-07-08 00:00","24220.72",
"2017-07-09 00:00","26302.293",
"2017-07-10 00:00","22415.719",
"2017-07-11 00:00","2437.6594",
"2017-07-12 00:00","25650.69",
"2017-07-13 00:00","26271.043",
"2017-07-14 00:00","21521.49",
"2017-07-15 00:00","28212.508",
"2017-07-16 00:00","29799.021",
"2017-07-17 00:00","30599.475",
"2017-07-18 00:00","24839.156",
"2017-07-19 00:00","26960.691",
"2017-07-20 00:00","2679.8445",
"2017-07-21 00:00","26217.555",
"2017-07-22 00:00","26528.035",
"2017-07-23 00:00","28560.42",
"2017-07-24 00:00","29966.918",
"2017-07-25 00:00","59743.082",
"2017-07-26 00:00","34547.418",
"2017-07-27 00:00","23750.846",
"2017-07-28 00:00","35597.484",
"2017-07-29 00:00","27343.885",
"2017-07-30 00:00","70608.7",
"2017-07-31 00:00","24757.293",
"2017-08-01 00:00","26127.477",
"2017-08-02 00:00","1522.7754",
"2017-08-03 00:00","32410.986",
"2017-08-04 00:00","2904.0198",
"2017-08-05 00:00","3048.3914",
"2017-08-06 00:00","1402.9368",
"2017-08-07 00:00","26343.416",
"2017-08-08 00:00","26113.926",
"2017-08-09 00:00","25591.836",
"2017-08-10 00:00","31802.639",
"2017-08-11 00:00","23846.818",
"2017-08-12 00:00","26973.543",
"2017-08-13 00:00","14836.59",
"2017-08-14 00:00","27862.826",
"2017-08-15 00:00","23848.598",
"2017-08-16 00:00","26643",
"2017-08-17 00:00","29158.555",
"2017-08-18 00:00","24994.625",
"2017-08-19 00:00","25110.156",
"2017-08-20 00:00","15084.886",
"2017-08-21 00:00","22959.924",
"2017-08-22 00:00","20647.686",
"2017-08-23 00:00","23681.334",
"2017-08-24 00:00","19170.125",
"2017-08-25 00:00","18449.863",
"2017-08-26 00:00","19627.06",
"2017-08-27 00:00","3230.9546",
"2017-08-28 00:00","24294.096",
"2017-08-29 00:00","20393.371",
"2017-08-30 00:00","26230.262",
"2017-08-31 00:00","26907.07",
"2017-09-01 00:00","13147.056",
"2017-09-02 00:00","28660.22",
"2017-09-03 00:00","3073.2222",
"2017-09-04 00:00","27582.39",
"2017-09-05 00:00","46545.58",
"2017-09-06 00:00","13885.778",
"2017-09-07 00:00","17027.54",
"2017-09-08 00:00","25048.596",
"2017-09-09 00:00","3117.1467",
"2017-09-10 00:00","1554.3997",
"2017-09-11 00:00","19704.775",
"2017-09-12 00:00","28690.027",
"2017-09-13 00:00","17374.717",
"2017-09-14 00:00","31880.373",
"2017-09-15 00:00","15125.76",
"2017-09-16 00:00","3151.7073",
"2017-09-17 00:00","14874.196",
"2017-09-18 00:00","27318.664",
"2017-09-19 00:00","14753.322",
"2017-09-20 00:00","26914.42",
"2017-09-21 00:00","2592.5828",
"2017-09-22 00:00","29201.553",
"2017-09-23 00:00","1493.9872",
"2017-09-24 00:00","2944.1968",
"2017-09-25 00:00","240.94006",
"2017-09-26 00:00","27507.846",
"2017-09-27 00:00","2745.874",
"2017-09-28 00:00","2813.4238",
"2017-09-29 00:00","30172.1",
"2017-09-30 00:00","13140.898",
"2017-10-01 00:00","2686.2832",
"2017-10-02 00:00","26889.49",
"2017-10-03 00:00","2780.468",
